# check-registry.tsv — the machine-readable inventory of this repository's checks.
#
# WHY THIS FILE EXISTS
# --------------------
# specs/001-workshop-curriculum-platform/spec.md states two success criteria that
# are universally quantified over "every automated check in the feature":
#
#   SC-012  Every automated check has a paired demonstration that it FAILS when
#           the guarded condition is broken — 100%, no exceptions.
#   SC-013  The system distinguishes "unable to verify" from "passed" and
#           "failed" in 100% of its checks.
#
# Neither can be evaluated without an enumeration of "every check". A claim
# quantified over a set that does not exist cannot be measured, and per §11.4
# a PASS without positive evidence is a bluff. This file IS that set, and
# scripts/verify-check-registry.sh is the meta-check that walks it.
#
# It is not decorative. The meta-check closes the enumeration in BOTH
# directions: every row must point at a real file, and every `*.sh` file under
# a declared `scanroot` must appear in some row. A check added to scripts/ and
# not registered here is a FAILURE, not an omission — that is the anti-drift
# half, and without it a registry silently rots into fiction.
#
# ── FORMAT ───────────────────────────────────────────────────────────────────
# TAB-separated. Field 1 is the ROW TYPE, drawn from a CLOSED vocabulary:
#
#   scanroot   <dir>
#   exempt     <path>   <reason>
#   check      <id>  <entry-point>  <proof-kind>  <proof-arg>  <undet-probe>
#   debt       <id>  <entry-point>  <owed>        <reason>
#
# An unrecognised field-1 token is a MALFORMED registry and makes the meta-check
# exit 2 (could not determine) — never 0. Comment (`#`) and blank lines are
# inert: the parser keys on field 1, which no "#"-prefixed line can match.
#
# WHY TSV AND NOT YAML. Three reasons, in order of weight:
#   1. It is this project's existing convention for exactly this artefact.
#      The governance submodule keeps every gate ledger as TSV —
#      submodules/constitution/scripts/gates/{gate_ledger_deferrals,
#      gate_first_refusal,rule_seam_bindings,mutation_score_kill_map,
#      covenant_propagation_anchors}.tsv — all parsed with `cut -f1`. Inventing
#      a second ledger dialect for the same job would be the drift this file
#      exists to prevent.
#   2. Typed rows from a closed vocabulary are already a governance requirement
#      here: submodules/constitution/scripts/gates/cm_ledger_row_typed_from_
#      closed_vocabulary.sh enforces the shape this file uses.
#   3. It parses with `IFS=$'\t' read` and nothing else. helix-deps.yaml is the
#      right home for SUBMODULE PINS and is read by a Python-assisted script;
#      a pre-push instrument must not acquire a python3/yq dependency to answer
#      "is every check proved?". A parser that can fail to load is a parser that
#      can report a green tree it never read.
#
# ── FIELD SEMANTICS ──────────────────────────────────────────────────────────
#
# scanroot <dir>
#     Repo-relative directory swept for `*.sh`. Every file found must be
#     accounted for by a check, debt, or exempt row. Missing directory -> rc 2.
#
# exempt <path> <reason>
#     A `*.sh` under a scanroot that is NOT a check (an installer, a mutator, a
#     remediation tool). The reason is mandatory and free text. This mirrors the
#     `.hardcoded-paths-allow` convention already used at this root: an
#     exemption always carries its justification inline.
#
# check <id> <entry-point> <proof-kind> <proof-arg> <undet-probe>
#     A check asserted to satisfy BOTH SC-012 and SC-013.
#       id           stable ASCII slug, unique across the file
#       entry-point  repo-relative path; must exist AND be executable
#       proof-kind   `flag`    the entry point itself runs its paired proof
#                    `sibling` a separate `*_mutation_test.sh` runs it
#       proof-arg    for `flag`:    the argv that invokes the proof; it MUST be
#                                   a real `case` arm in the entry point
#                    for `sibling`: repo-relative path to the proof script
#       undet-probe  argv (optionally prefixed with `VAR=value` assignments)
#                    that MUST drive the entry point to exit 2. Every `--flag`
#                    token in it must be a real `case` arm — a probe that only
#                    trips the unknown-option handler proves nothing, because
#                    "bad usage" is not "unable to verify". The meta-check
#                    rejects such a probe rather than crediting it.
#
# debt <id> <entry-point> <owed> <reason>
#     A REGISTERED, non-conforming check. `owed` is a comma-separated subset of
#     {proof, three-valued, executable} naming which property is missing.
#     Modelled directly on §11.4.227(A)'s registered-deferral ledger
#     (submodules/constitution/scripts/gates/gate_ledger_deferrals.tsv): silent
#     debt is forbidden, so debt is DECLARED and counted rather than hidden by
#     omission or excused by a green exit.
#
#     Debt does not block a default run — it prints a loud DEBT block and the
#     run still exits 0, the same shape `scripts/pre-push-gates.sh` uses for its
#     stated-reason SKIPs. `--strict` turns every debt row into a FAIL (rc 1).
#     A DEBT row is NOT compliance and must never be reported as one.
#
#     Debt is also RATCHETED: if a debt row's owed property is found to be
#     SATISFIED, that is a FAILURE ("stale debt — promote it to a check row").
#     Debt can hide a gap; it must not be able to hide a fix.
#
# ── PROVENANCE OF EVERY ROW BELOW ────────────────────────────────────────────
# Determined empirically on 2026-09-01 by running each entry point, not by
# reading its prose. Re-derive, do not trust undated:
#
#     bash scripts/verify-check-registry.sh              # structural, seconds
#     bash scripts/verify-check-registry.sh --run-proofs # also executes proofs
#     bash scripts/verify-check-registry.sh --strict     # debt becomes failure
#     bash scripts/verify-check-registry.sh --prove-failure   # its own §1.1 proof
#
# ── SCOPE, STATED SO NOBODY INFERS IT ────────────────────────────────────────
# WIDENED 2026-09-06. The scanroots were `scripts/` and `tests/` only, and this
# block used to record why: `_tools/` and `_tests/` hold further gates that
# scripts/pre-push-gates.sh runs, and they were "NOT swept here yet ... because
# those trees were under concurrent edit". `_tools/` no longer is, so it is
# swept now — `_tools`, `_tools/translate` and `_tools/portfolio` are declared
# below and the three gates the old note named by hand are registered as `check`
# rows, each with a paired §1.1 proof and a demonstrated rc-2 state that were
# WRITTEN for this change, not merely asserted. What each one owed, and what it
# was measured doing before it was fixed, is recorded in the row comments.
#
# `_tests/` IS STILL NOT SWEPT, and `_tests/run-harness-selfvalidation.sh` is
# therefore still unregistered. That is unchanged and deliberate: that tree was
# under concurrent edit while this change was made, so nothing in it was read,
# run, or judged. It is a DECLARED boundary, not a claim of conformance.
#
# The sweep is `find -maxdepth 1`, so a scanroot covers ONE directory level.
# Six `*.sh` under `_tools/` therefore remain outside it, in five further
# subdirectories that are not declared as scanroots:
#   _tools/containers/compose/jekyll-build.sh   _tools/gen/build.sh
#   _tools/helixtranslate-container/run.sh      _tools/od/generate.sh
#   _tools/od/start-daemon.sh                   _tools/pdf/build-pdfs.sh
# Naming them here is the point: an undeclared boundary is the thing this file
# exists to prevent. The same maxdepth rule already applies to `scripts/audit/`
# and `scripts/badges/`, whose checks are registered individually.
# -----------------------------------------------------------------------------

scanroot	scripts
scanroot	tests
scanroot	_tools
scanroot	_tools/translate
scanroot	_tools/portfolio

# ── Files under a scanroot that are not checks ───────────────────────────────
exempt	scripts/install_skills.sh	installer: shells out to `npx skills add` to populate global skills; asserts nothing about this repository
exempt	scripts/lumen-reindex.sh	mutator: rebuilds the Lumen index; its verdict is the index, not a pass/fail judgement about the tree
exempt	scripts/ollama-vulkan-remediation.sh	remediation tool: takes the GPU out of ollama's embedding path; it changes host state rather than judging it
exempt	scripts/rollback-agents-wizard.sh	rollback tool: replays a setup-agents-wizard manifest in reverse
exempt	scripts/setup-agents-wizard.sh	interactive installer wizard: mutates $HOME and agent configuration
exempt	scripts/gen-docs-chain-contexts.sh	generator: DERIVES the Docs Chain contexts from the tree so a document added later is bound; it writes configuration rather than judging the tree. Its output IS judged — scripts/verify-docs-chain.sh re-derives it and FAILS on any difference

# ── Conforming checks: paired proof AND three-valued exit, both verified ─────
check	constitution-inheritance	tests/test_constitution_inheritance.sh	flag	--prove-failure	--root /nonexistent
check	governance-cascade	scripts/verify-governance-cascade.sh	flag	--prove-failure	--root /nonexistent
check	manifest-pins	scripts/verify-manifest-pins.sh	flag	--prove-failure	--root /nonexistent
check	continuation-sync	scripts/continuation-check.sh	flag	--prove-failure	/nonexistent
check	provider-ci	scripts/verify-provider-ci.sh	flag	--selftest	--root /nonexistent
check	check-registry	scripts/verify-check-registry.sh	flag	--prove-failure	--root /nonexistent
check	hardcoded-paths	scripts/audit-hardcoded-paths.sh	flag	--prove-failure	/nonexistent
check	content-boundary	scripts/verify-content-boundary.sh	flag	--prove-failure	--root /nonexistent
check	environment-assumptions	scripts/audit-environment-assumptions.sh	flag	--prove-failure	/nonexistent

# ── The five debt rows that used to live here — CLEARED 2026-09-02 ───────────
# `constitution-rules-sweep`, `lumen-index-doctor`, `ollama-tune`,
# `prepush-gates` and `setup-agents-wizard-suite` each owed a paired §1.1 proof
# (the last of them also owed a three-valued exit of its own). All five now have
# one, each verified in BOTH directions: it passes on this tree, and it FAILS
# when the gate it guards is deliberately weakened. They are promoted to `check`
# rows below rather than left as debt — the RATCHET above requires exactly that,
# because debt must not outlive the gap it declares.
#
# ONE STATED LIMIT survives the promotion and is recorded here rather than
# hidden by the promotion: the old `constitution-rules-sweep` row named
# "nothing demonstrates the SWEEP fails when a child gate is silently DROPPED".
# Its proof now demonstrates the ADD direction (a new gate file is discovered and
# its failure reddens the sweep, with no edit to the sweep) and MEASURES the drop
# direction as assertion L1: deleting a gate file lowers the discovered count and
# the sweep still exits 0, because it keeps no expected-gate ledger. That gap is
# real, is printed on every `--prove-failure` run, and is NOT asserted away.
# Closing it means giving the sweep a ledger; see docs/check-registry.md.
#
# ── Conforming checks, continued ─────────────────────────────────────────────
check	constitution-rules-sweep	scripts/verify-all-constitution-rules.sh	flag	--prove-failure	--root /nonexistent
check	lumen-index-doctor	scripts/lumen-index-doctor.sh	flag	--prove-failure	LUMEN_STORE=/nonexistent
check	ollama-tune	scripts/ollama-tune.sh	flag	--prove-failure	--unit nonexistent.service
check	prepush-gates	scripts/pre-push-gates.sh	flag	--prove-failure	TMPDIR=/nonexistent
check	setup-agents-wizard-suite	scripts/test-setup-agents-wizard.sh	flag	--prove-failure	--root /nonexistent
check	submodule-remote-sync	scripts/verify-submodule-remote-sync.sh	flag	--prove-failure	--root /nonexistent
check	mutation-anchor-rot	scripts/verify-mutation-anchors.sh	flag	--prove-failure	--root /nonexistent
check	private-object-exposure	scripts/verify-private-object-exposure.sh	flag	--prove-failure	--root /nonexistent
check	remedy-executability	scripts/verify-remedy-executability.sh	flag	--prove-failure	--root /nonexistent
check	name-in-path	scripts/verify-name-in-path.sh	flag	--prove-failure	--root /nonexistent
check	docs-chain-sync	scripts/verify-docs-chain.sh	flag	--prove-failure	--root /nonexistent
check	zero-findings-sweep	scripts/audit/zero_findings_sweep.sh	flag	--prove-failure	--root /nonexistent
check	badge-computer	scripts/badges/compute_badges.sh	flag	--prove-failure	--check --root /nonexistent
check	directive-register	scripts/verify-directive-register.sh	flag	--prove-failure	--root /nonexistent

# ── _tools/ — files under the newly declared scanroots that are not checks ───
# Every one of these was classified by reading its header and its exit paths,
# not by whether registering it would be convenient. A script that PRODUCES a
# verdict is not exempt here even when it is inconvenient — see the `debt` row
# for _tools/review-translations.sh below.
exempt	_tools/deploy-langs.sh	deploy driver: regenerates both sites, commits and pushes them, then validates the LIVE sites. It MUTATES two production repositories; its output is a deployment, not a judgement about this tree
exempt	_tools/distribute-helixtranslate.sh	distribution tool: ships the HelixTranslate container assets to remote hosts over ssh/scp/rsync. It moves files to other machines and asserts nothing about this repository
exempt	_tools/helixtranslate-container.sh	engine shim: a one-shot `podman run --rm -i` wrapper that streams a document through the translation engine. It is the SUBJECT of the translate-reproducibility check, not a check itself
exempt	_tools/helixtranslate-local.sh	engine shim, local variant: resolves the container runtime through the Containers submodule and runs the engine. Same role as the shim above — a subject, not a judge
exempt	_tools/render-articles.sh	generator: renders article Markdown into HTML fragments. It writes content; the content it writes is judged elsewhere (_tools/audit-hardcoding.sh)
exempt	_tools/translate-all-defresfr.sh	translation batch driver (de/es/fr): resumable content producer. Deliberately no `set -e` so one failure does not abort the batch, which is the opposite of a gate's contract
exempt	_tools/translate-all-langs.sh	translation batch driver, generic-language form: same producer role as the de/es/fr driver above
exempt	_tools/translate-fleet.sh	parallel translation driver: dispatches translation jobs to containers on two remote hosts. An orchestrator of work, not an assertion about the tree
exempt	_tools/translate-pipeline.sh	translation pipeline: turns one Markdown file into a translated one. It is the SUBJECT of the translate-reproducibility check (its line 55 engine default is one of the two defaults that check reads)
exempt	_tools/watch-deploy.sh	watcher daemon: loops calling deploy-langs.sh until the translation batch finishes. It schedules a mutator; it judges nothing
exempt	_tools/translate/finalize-review.sh	remediation driver: re-runs the recalibrated reviewer over the docs a superseded reviewer false-FAILed, to bring each language to a full count. It CHANGES recorded verdicts rather than producing one
exempt	_tools/translate/run-batch.sh	orchestrator: decides WHAT to (re)run and records per-(lang,doc) status. Its own header states it "does NOT translate or review itself" — it neither performs nor judges the work
exempt	_tools/translate/translate-content.sh	content translation utility: the committed driver the batch orchestrator calls. It is the SUBJECT of the translate-reproducibility check (its line 61 engine default is the other of the two defaults that check reads)

# ── _tools/ gates — registered 2026-09-06, each fixed before it was registered ─
